28.22046,-87.90238
28.22276,-87.89100
28.22507,-87.87961
28.22737,-87.86823
28.22968,-87.85686
28.23198,-87.84550
28.23428,-87.83412
28.23658,-87.82276
28.23887,-87.81140
28.24117,-87.80006
28.24347,-87.78870
28.24576,-87.77736
28.24806,-87.76602
28.25035,-87.75468
28.25264,-87.74335
28.25493,-87.73202
28.27779,-87.61890
28.28007,-87.60760
28.28235,-87.59631
28.28462,-87.58502
28.28690,-87.57374
28.28918,-87.56246
28.29146,-87.55118
28.29373,-87.53990
28.29601,-87.52862
28.29828,-87.51735
28.30056,-87.50607
28.30283,-87.49481
28.30510,-87.48354
28.30964,-87.46101
28.00180,-89.03074
28.00429,-89.01856
28.00678,-89.00641
28.00927,-88.99426
28.01176,-88.98213
28.01423,-88.97001
28.01671,-88.95790
28.01919,-88.94579
28.02166,-88.93371
28.02414,-88.92163
28.02661,-88.90957
28.02907,-88.89751
28.03154,-88.88548
28.03399,-88.87344
28.03645,-88.86142
28.03891,-88.84941
28.04136,-88.83741
28.04381,-88.82542
28.04626,-88.81344
28.04871,-88.80148
28.05115,-88.78951
28.05359,-88.77757
28.05603,-88.76564
28.05847,-88.75371
28.06090,-88.74179
28.06333,-88.72989
28.06577,-88.71799
28.06819,-88.70611
28.07062,-88.69423
28.07304,-88.68236
28.07546,-88.67050
28.07788,-88.65865
28.08029,-88.64681
28.08270,-88.63498
28.08512,-88.62317
28.08753,-88.61136
28.08994,-88.59956
28.09234,-88.58776
28.09474,-88.57597
28.09714,-88.56420
28.09954,-88.55244
28.10194,-88.54068
28.10433,-88.52893
28.10673,-88.51719
28.10912,-88.50546
28.11628,-88.47031
28.11866,-88.45861
28.12817,-88.41190
28.13054,-88.40025
28.13292,-88.38859
28.13529,-88.37695
28.13766,-88.36531
28.14002,-88.35369
28.14238,-88.34206
28.14475,-88.33045
28.14711,-88.31884
28.22181,-87.95083
28.22412,-87.93942
28.22644,-87.92802
28.22874,-87.91663
28.23105,-87.90523
28.23335,-87.89384
28.23566,-87.88246
28.23797,-87.87108
28.24026,-87.85970
28.24257,-87.84833
28.24487,-87.83696
28.24717,-87.82561
28.24947,-87.81425
28.25177,-87.80289
28.25406,-87.79153
28.25636,-87.78019
28.25865,-87.76885
28.26094,-87.75751
28.26324,-87.74618
28.26553,-87.73485
28.26782,-87.72352
28.27011,-87.71220
28.27240,-87.70087
28.27468,-87.68955
28.27697,-87.67825
28.27925,-87.66693
28.28154,-87.65562
28.28382,-87.64432
28.28610,-87.63302
28.28838,-87.62172
28.29066,-87.61043
28.29294,-87.59913
28.30433,-87.54270
28.30661,-87.53143
28.30888,-87.52016
28.31115,-87.50888
28.31343,-87.49761
28.31570,-87.48635
28.31797,-87.47508
28.32024,-87.46381
28.32251,-87.45255
28.32478,-87.44130
28.32705,-87.43004
28.32932,-87.41879
28.33612,-87.38503
28.37005,-87.21642
28.37231,-87.20518
28.00241,-89.08231
28.00492,-89.07008
28.00742,-89.05788
28.00992,-89.04568
28.01241,-89.03349
28.01491,-89.02132
28.01740,-89.00917
28.01988,-88.99702
28.02237,-88.98489
28.02485,-88.97276
28.02733,-88.96066
28.02981,-88.94855
28.03228,-88.93646
28.03475,-88.92439
28.03722,-88.91232
28.03969,-88.90026
28.04215,-88.88822
28.04461,-88.87618
28.04707,-88.86417
28.04953,-88.85216
28.05198,-88.84015
28.05443,-88.82816
28.05688,-88.81618
28.05932,-88.80421
28.06177,-88.79225
28.06421,-88.78031
28.06665,-88.76837
28.06909,-88.75645
28.07152,-88.74452
28.07395,-88.73262
28.07638,-88.72072
28.07881,-88.70883
28.08124,-88.69695
28.08366,-88.68509
28.08608,-88.67323
28.08850,-88.66138
28.09091,-88.64954
28.09333,-88.63771
28.09574,-88.62589
28.09815,-88.61407
28.10056,-88.60227
28.10296,-88.59048
28.10536,-88.57870
28.10776,-88.56692
28.11016,-88.55515
28.11256,-88.54339
28.11496,-88.53164
28.11735,-88.51990
28.11974,-88.50816
28.12451,-88.48473
28.12690,-88.47301
28.14117,-88.40294
28.14354,-88.39129
28.14591,-88.37965
28.15537,-88.33315
28.15773,-88.32154
28.16009,-88.30994
28.16481,-88.28675
28.17656,-88.22893
28.24399,-87.89649
28.24860,-87.87373
28.25090,-87.86235
28.25320,-87.85098
28.25550,-87.83961
28.25780,-87.82825
28.26010,-87.81689
28.26240,-87.80553
28.26470,-87.79418
28.26699,-87.78284
28.26928,-87.77149
28.27158,-87.76015
28.27387,-87.74881
28.27616,-87.73748
28.27845,-87.72615
28.28074,-87.71483
28.28303,-87.70350
28.28532,-87.69218
28.28760,-87.68087
28.28988,-87.66956
28.29217,-87.65825
28.29445,-87.64695
28.29673,-87.63564
28.29902,-87.62434
28.30130,-87.61305
28.30358,-87.60175
28.30586,-87.59046
28.30813,-87.57917
28.31041,-87.56789
28.31269,-87.55660
28.31724,-87.53404
28.31952,-87.52277
28.32179,-87.51150
28.32406,-87.50023
28.32633,-87.48896
28.32861,-87.47769
28.33088,-87.46642
28.33315,-87.45516
28.33541,-87.44391
28.33768,-87.43264
28.33995,-87.42139
28.34222,-87.41013
28.34449,-87.39887
28.34676,-87.38763
28.34902,-87.37637
28.35128,-87.36513
28.35355,-87.35387
28.35582,-87.34264
28.35808,-87.33138
28.36034,-87.32014
28.36261,-87.30890
28.36486,-87.29766
28.38521,-87.19653
